job_id,sort_order,city,district
eb1a10c3b8437290,1,Hà Nội,Thạch Thất
52169a7a5ff98dd0,0,Hà Nội,Nam Từ Liêm
38631311fae70e51,0,Hà Nội,Nam Từ Liêm
f9fb0569794e669b,0,Hà Nội,
d8bb669d4b638659,0,Hà Nội,Thanh Xuân
71f67530046ef250,0,Hồ Chí Minh,Quận 3
73eaaf8b57f0e694,0,Hà Nội,Nam Từ Liêm
8e5a77d168236334,0,Hà Nội,
24edea5226d8d3b4,0,Hà Nội,Cầu Giấy
24edea5226d8d3b4,1,Hồ Chí Minh,Bình Thạnh
1ea9c3cc3ae17361,0,Hà Nội,Thanh Xuân
3c06d91869540370,0,Hà Nội,Hà Đông
70aedff514ff618c,0,Hà Nội,Cầu Giấy
5d9d440f0508bbf8,0,Hồ Chí Minh,Quận 3
37530460808c0bb1,0,Hà Nội,
7bb1af3e7fa7c58c,0,Hồ Chí Minh,Phú Nhuận
7bb1af3e7fa7c58c,1,Đà Nẵng,Thanh Khê
82fd3054ecec713c,0,Hà Nội,Nam Từ Liêm
1ef52f35e4ead023,0,Hà Nội,Hoàn Kiếm
94f77146f7ce329f,0,Hà Nội,Đống Đa
20ca825e6cbbaa6c,0,Hà Nội,Hoàn Kiếm
07affb61c4070482,0,Hà Nội,Cầu Giấy
93073a3cdc6f6da6,0,Hà Nội,Đống Đa
3cb728bc6aee2cff,0,Hải Phòng,
6ff5bfd32b25bc77,0,Hà Nội,Thanh Xuân
a78960f2035d98a4,0,Hồ Chí Minh,
f17ee573ef43f269,0,Hồ Chí Minh,Tân Bình
230e26b3f1525efc,0,Hà Nội,Cầu Giấy
b2366efe38087221,0,Hồ Chí Minh,Quận 4
8861d0a3f3b5476f,0,Hà Nội,Hoàn Kiếm
341223180461cd0d,0,Hà Nội,Nam Từ Liêm
8fa32dacc009a127,0,Hà Nội,Đống Đa
8fa32dacc009a127,1,Đà Nẵng,
54c9f008d34acb13,0,Hà Nội,Cầu Giấy
24e45eaf3404f24d,0,Hà Nội,Hai Bà Trưng
12170dd3dc2bdbe2,0,Hà Nội,
193649d8541cc58f,0,Đồng Nai,Biên Hoà
8badcc9bd37216d4,0,Hà Nội,
8ea43716756fb1c8,0,Hà Nội,Nam Từ Liêm
1c6c0f18d9ac4bcf,0,Hà Nội,Thanh Xuân
1c6c0f18d9ac4bcf,1,Hà Nội,Ba Đình
754ba0bab714fcc9,0,Hà Nội,Cầu Giấy
754ba0bab714fcc9,1,Hà Nội,Hai Bà Trưng
8bc6283522ee813e,0,Hà Nội,
0ab33b3a551e9627,0,Hồ Chí Minh,Đà Nẵng
2c289b38b8cef0fb,0,Hồ Chí Minh,Bình Thạnh
2c289b38b8cef0fb,1,Hà Nội,Cầu Giấy
a81f92b16db85da9,0,Hà Nội,Hà Đông
b00eafaff41f1bed,0,Hà Nội,
25f9780b27338d3d,0,Hồ Chí Minh,Quận 1
666ce980574f5029,0,Hà Nội,Đống Đa
666ce980574f5029,1,Hồ Chí Minh,Tân Bình
2ba4d22a6bb03d69,0,Hà Nội,Cầu Giấy
91e46f1fe86be0ce,0,Đồng Nai,Long Khánh
414e0e3236d69870,0,Hà Nội,Cầu Giấy
148eb62d00716026,0,Hồ Chí Minh,Quận 11
a55d479e1fa2e06f,0,Hồ Chí Minh,Quận 1
3c037230af386885,0,Hồ Chí Minh,
7b3c47d953b45430,0,Hồ Chí Minh,Quận 8
2550057673bc29df,0,Hồ Chí Minh,Tân Bình
d21d80b60ffdcb50,0,Hồ Chí Minh,Tân Bình
287ebc6872d8855b,0,Hồ Chí Minh,Quận 7
fba14213a2f3431b,0,Đà Nẵng,Ngũ Hành Sơn
6c82ab58602612c1,0,Đà Nẵng,Ngũ Hành Sơn
7d6ae90f4d3fbc1f,0,Hà Nội,Cầu Giấy
05161a215f105a95,0,Hồ Chí Minh,Tân Bình
05161a215f105a95,1,Đà Nẵng,Thanh Khê
b32ac42f5f3d5089,0,Khánh Hoà,TP Nha Trang
cc9e5e4d186bdd8b,0,Hà Nội,Đà Nẵng
cc9e5e4d186bdd8b,1,Hồ Chí Minh,
fa7b361e3011aac6,0,Hà Nội,Nam Từ Liêm
01cc628c3264546b,0,Hà Nội,Đống Đa
c39a472dbb75088e,0,Hồ Chí Minh,Quận 2
4d881c23bb700357,0,Hà Nội,Thanh Xuân
2b8c24df3a1a9b9c,0,Hà Nội,Nam Từ Liêm
cd474f70970ecc47,0,Đà Nẵng,Hải Châu
12c3a038ea479b48,0,Đà Nẵng,Hải Châu
90b4c9efa0af4053,0,Đà Nẵng,Thanh Khê
84d17941d7860532,0,Đà Nẵng,Thanh Khê
eb955253022514ba,0,Hà Nội,Cầu Giấy
109555b2c1f8a672,0,Nghệ An,TP Vinh
012e3b0fd14e5374,0,Hồ Chí Minh,Tân Bình
51c709e82ee0f207,0,Hồ Chí Minh,
8758e94a0ec68aa1,0,Hồ Chí Minh,Quận 8
3610c70013545484,0,Hồ Chí Minh,Tân Bình
0c4db98a008c52fe,0,Hà Nội,Cầu Giấy
ac78b47cde82f2e3,0,Hà Nội,Nam Từ Liêm
003b7cfc7331e1b1,0,Hà Nội,Bắc Từ Liêm
08106a7aa3eb236b,0,Hồ Chí Minh,Quận 2
9cc315843be84a6f,0,Hà Nội,Cầu Giấy
042f61cf552b9e16,0,Hà Nội,Nam Từ Liêm
a3524eec54808936,0,Hà Nội,Nam Từ Liêm
2fcc95f5c07e4331,0,Hà Nội,
17baf70ae7fca200,0,Hà Nội,Ba Đình
50132afc1cdc5886,0,Hà Nội,Ba Đình
32e387b47ad972ea,0,Hà Nội,Nam Từ Liêm
7b447486c61e7bb0,0,Hà Nội,Ba Đình
c266d545307845c4,0,Hà Nội,Tây Hồ
4d8ab7a0dd067056,0,Hà Nội,Ba Đình
d5e5d12b9061c11d,0,Hà Nội,Nam Từ Liêm
9410904d796e013e,0,Hồ Chí Minh,Quận 2
35f4e64e1597d4ab,0,Hà Nội,Cầu Giấy
180dc5d54e4ec244,0,Hà Nội,Nam Từ Liêm
650a2d66e8985df9,0,Hà Nội,
18d7e8b281251882,0,Hà Nội,Nam Từ Liêm
f4a62c7e67359f85,0,Hồ Chí Minh,Tân Bình
187f06b7f4c38d00,0,Hà Nội,Nam Từ Liêm
c29ea99fb06a1abf,0,Hồ Chí Minh,Phú Nhuận
6dda1bb8d3b67cc6,0,Hồ Chí Minh,Quận 2
104ec735535dc14c,0,Hồ Chí Minh,Phú Nhuận
104ec735535dc14c,1,Đà Nẵng,Thanh Khê
e339c0201b4d79eb,0,Hồ Chí Minh,
46cae81e31a3ef8c,0,Hồ Chí Minh,
c4c7291bfa301241,0,Hồ Chí Minh,Tân Bình
9af635f5c0e774fb,0,Hồ Chí Minh,Quận 2
bc514bf3e5eb76a8,0,Hà Nội,Bắc Từ Liêm
78948043fd348d04,0,Hà Nội,Cầu Giấy
432733dc4e285335,0,Hà Nội,Hoàng Mai
6f60c3085dc67bc2,0,Hồ Chí Minh,Phú Nhuận
921f097069b8a5f4,0,Hà Nội,Thanh Xuân
1c0d9659e795d52d,0,Hà Nội,Thanh Xuân
d399261a1006818d,0,Hồ Chí Minh,Quận 1
4e95dd1713d8f61b,0,Hồ Chí Minh,Tân Bình
587643e69c123d05,0,Hà Nội,Long Biên
fd1c4b6154e2bd82,0,Bình Dương,Thủ Dầu Một
108e1e76a6e78dda,0,Hà Nội,Thanh Xuân
df1e2b1f2e2c3f61,0,Hà Nội,Nam Từ Liêm
2296a007ac84004e,0,Hà Nội,Nam Từ Liêm
9b21192d19ff9c0b,0,Hà Nội,Nam Từ Liêm
298f7810e80d6870,0,Gia Lai,TP Pleiku
298f7810e80d6870,1,Hồ Chí Minh,
5c03fc8f8ee248b9,0,Hà Nội,Thanh Xuân
5e132311350512f3,0,Hà Nội,Nam Từ Liêm
62e18e102bed251f,0,Hà Nội,Nam Từ Liêm
36b6f371d66b82e0,0,Hà Nội,Cầu Giấy
aed41d411cc9f49b,0,Hà Nội,Thanh Xuân
72097424ffe61bb9,0,Đà Nẵng,Ngũ Hành Sơn
21052262c0790485,0,Hà Nội,Cầu Giấy
84ea022a76fb6117,0,Đà Nẵng,Ngũ Hành Sơn
1ff8d73dbea44d2c,0,Hà Nội,Nam Từ Liêm
9d9fa730ec19af63,0,Hồ Chí Minh,Phú Nhuận
95feaef574dca1c7,0,Hồ Chí Minh,Phú Nhuận
95feaef574dca1c7,1,Đà Nẵng,Thanh Khê
d3f63712e4f3f812,0,Hà Nội,Bắc Từ Liêm
d43551aa9eafca72,0,Hà Nội,Đống Đa
9c76f7565f68b10f,0,Hà Nội,Nam Từ Liêm
d5962d0948bfee00,0,Hồ Chí Minh,Quận 5
8d0b3a7e193b1ca2,0,Hồ Chí Minh,Quận 7
95ae11f208c77a9a,0,Hà Nội,Nam Từ Liêm
38f8cbb5fd9eda22,0,Hà Nội,
f1dfdf4d501dbff6,0,Hà Nội,Thanh Xuân
92b5f7c4fa3596bd,0,Hà Nội,Thanh Xuân
d805a9484d5055da,0,Hà Nội,Đống Đa
991863711c074af5,0,Hồ Chí Minh,Tân Bình
43e8298faf314cd8,0,Hà Nội,Ba Đình
75466608f6ed6598,0,Hà Nội,Cầu Giấy
9ac2d34c26997f51,0,Hà Nội,Nam Từ Liêm
5113f34b5d323675,0,Hà Nội,Thanh Xuân
04ffc8674b949f73,0,Hà Nội,Đống Đa
2986eba6cd18bdb2,0,Hà Nội,Ba Đình
bf4b591ece189602,0,Hồ Chí Minh,Thủ Đức
074cd8045877df4b,0,Hồ Chí Minh,Quận 2
94f9a8ac601370ac,0,Hà Nội,Cầu Giấy
0d6ff71f4baf73bd,0,Hồ Chí Minh,Phú Nhuận
42c72a2dcfb66be3,0,Hồ Chí Minh,Phú Nhuận
14e291a028c9d457,0,Hà Nội,Cầu Giấy
b784e32352b0124a,0,Hồ Chí Minh,Quận 7
a49383a9878fdc08,0,Hà Nội,Hà Đông
dd39717a124b6cc0,0,Hà Nội,
47b4b11ac3afff86,0,Hồ Chí Minh,Quận 4
85a3a84a3710bafc,0,Hồ Chí Minh,
57a9ef5dcd30c826,0,Hồ Chí Minh,Quận 2
2837aee48dca7740,0,Cần Thơ,Ninh Kiều
f2a49004f34097d2,0,Cần Thơ,Ninh Kiều
acba560d08d66532,0,Cần Thơ,Ninh Kiều
0c9972b955a8537d,0,Cần Thơ,Ninh Kiều
6660829281461dfb,0,Hà Nội,Cầu Giấy
0f1c8d9ac992fa7a,0,Nước Ngoài,
d82af07c6ac62579,0,Hà Nội,Nam Từ Liêm
01c7aebf7b54e418,0,Hà Nội,Nam Từ Liêm
b8a6fbff62a36bd3,0,Hà Nội,Nam Từ Liêm
bf2ab28ef7c27183,0,Hà Nội,Cầu Giấy
57227626bbc6dd37,0,Hà Nội,Nam Từ Liêm
4164036fd4d5e886,0,Hồ Chí Minh,Tân Phú
6b720378b55f81a6,0,Hà Nội,Nam Từ Liêm
dc2e2f68e60d77a1,0,Hà Nội,Nam Từ Liêm
cefae739023d309f,0,Hà Nội,Nam Từ Liêm
4f7f1de759714d84,0,Hà Nội,Nam Từ Liêm
58e0af10110a0bb1,0,Hà Nội,Đống Đa
8a2c01e5638e0a26,0,Hà Nội,Nam Từ Liêm
9b74416f10c75bd2,0,Hà Nội,
ebe58fe53646469f,0,Hồ Chí Minh,Quận 3
ebe58fe53646469f,1,Hồ Chí Minh,Quận 12
21943e38852cdc45,0,Hồ Chí Minh,
8c95de7b0d67b3da,0,Hà Nội,Cầu Giấy
df18d1ba20e92b1f,0,Hà Nội,Thanh Xuân
f29faebe845d0a1c,0,Hồ Chí Minh,Quận 10
45e63fa8e3e37917,0,Hà Nội,Nam Từ Liêm
cc0d0f7ffe6da88b,0,Hà Nội,Thanh Xuân
5f2294713d2014ad,0,Hồ Chí Minh,Thủ Đức
da828d9dcc4d5310,0,Hà Nội,Hà Đông
70a1a9b7cc050c1f,0,Hà Nội,Nam Từ Liêm
24e2f7a8ca5fb0aa,0,Hồ Chí Minh,Quận 1
94e83e25a1494b5b,0,Bình Dương,Thủ Dầu Một
bc9728246bdd646f,0,Hồ Chí Minh,Phú Nhuận
40d9764ae879bd3c,0,Hồ Chí Minh,Bình Thạnh
9051d004e9f82343,0,Hà Nội,
de065bea568c1f63,0,Hà Nội,Nam Từ Liêm
dabec1838296313e,0,Hà Nội,Thanh Xuân
7718e40dd8250fc2,0,Hà Nội,
ede1d3b6931feb31,0,Hà Nội,Ba Đình
85e84ac55f507304,0,Hà Nội,Ba Đình
31f3b73d1a87f82f,0,Hồ Chí Minh,Quận 6
bf49e75b685ca88c,0,Hà Nội,Đống Đa
df1891c6cb472d87,0,Hà Nội,Nam Từ Liêm
b38cf501a203f6d9,0,Hà Nội,Nam Từ Liêm
c23fa9e70ce64047,0,Hà Nội,Ba Đình
3a578ea424fe3d6e,0,Hà Nội,Cầu Giấy
12c6906801697b43,0,Hà Nội,Đống Đa
fddd799ecd16ff6f,0,Hà Nội,Đống Đa
7a5712e1a3773783,0,Hà Nội,Đống Đa
61b6c6a47eca5255,0,Hà Nội,Nam Từ Liêm
57c54478c9163a53,0,Hồ Chí Minh,Bình Thạnh
231c504c1ad7d3ab,0,Hà Nội,Nam Từ Liêm
f0895c09167fd817,0,Toàn Quốc,
40713c586066cf6b,0,Hồ Chí Minh,Quận 10
fe3be328037e6d3b,0,Hà Nội,Cầu Giấy
2ef86bce24c57d9a,0,Hà Nội,Nam Từ Liêm
d5c7ca44ee6c302b,0,Hà Nội,Đống Đa
1e83d7e0c22a3550,0,Hồ Chí Minh,
836048dad3758e6d,0,Hà Nội,Nam Từ Liêm
a6ca5996809f5a85,0,Hà Nội,Nam Từ Liêm
4640160ca4ed806d,0,Hà Nội,Nam Từ Liêm
98c8c2266a61f008,0,Hà Nội,Đống Đa
89b9e9121bca10bc,0,Hồ Chí Minh,Thủ Đức
31de6c5974d9ea27,0,Hà Nội,Nam Từ Liêm
c5da187597e0226d,0,Hà Nội,
201f6e026b6749e1,0,Hà Nội,
8970380b3ca739dc,0,Hồ Chí Minh,Tân Bình
b93aaee8fa0f493e,0,Hà Nội,Thanh Xuân
823c29477d24a229,0,Hà Nội,Thanh Xuân
f6daa55236e2ed2e,0,Hà Nội,Thanh Xuân
72b9df3934825fab,0,Hà Nội,Cầu Giấy
658205bc90914d4e,0,Hà Nội,Từ Liêm
b03bd2d73253c1ff,0,Bắc Ninh,TP Bắc Ninh
376638109c2103cd,0,Hà Nội,Thanh Xuân
509500bbe1038b08,0,Hà Nội,Thanh Xuân
eb6a4cf998e3f266,0,Hồ Chí Minh,Tân Bình
d4e7cba7529c03ae,0,Hà Nội,Cầu Giấy
b10bf52d605f7bcb,0,Hồ Chí Minh,Tân Bình
2559c497842057c4,0,Hà Nội,Cầu Giấy
402fdd1899d7fc18,0,Hà Nội,Cầu Giấy
f6862474be000420,0,Hà Nội,Cầu Giấy
b99edb52c64dbba5,0,Hà Nội,Cầu Giấy
ee1d7ed538f2c35d,0,Hà Nội,Cầu Giấy
32a20683b68ab34f,0,Hà Nội,Cầu Giấy
a8d0ae4409014296,0,Hà Nội,
7ddd4a55f65450df,0,Hồ Chí Minh,Bình Thạnh
da9f59e92907a4c4,0,Hà Nội,Hồ Chí Minh
da9f59e92907a4c4,1,Quận 1,
ce8638476e334f6c,0,Hà Nội,Ba Đình
ce8638476e334f6c,1,Hồ Chí Minh,Quận 1
588625d457cbd461,0,Hồ Chí Minh,
aaa3180e76dd04ce,0,Hà Nội,Đống Đa
31475e0707d4bd61,0,Hà Nội,Cầu Giấy
61ccc0ea7420741b,0,Hồ Chí Minh,Quận 5
605090b818bc0297,0,Hải Phòng,
4af3c0d7ffc353ac,0,Hồ Chí Minh,
561e2dbf0b41cfff,0,Hà Nội,Cầu Giấy
b41cfefb17a15e6d,0,Hà Nội,Thanh Xuân
9c3bb32b9a3adcca,0,Hà Nội,Nam Từ Liêm
cd9c2467dc16a41b,0,Hà Nội,Nam Từ Liêm
38fa5c644e0c8a1e,0,Hà Nội,Nam Từ Liêm
21699edbfe4945b6,0,Hồ Chí Minh,Tân Bình
0045a0c6b08ff83e,0,Hồ Chí Minh,Tân Bình
0045a0c6b08ff83e,1,Đà Nẵng,Hải Châu
c624934a5d772e66,0,Hà Nội,Cầu Giấy
efc0cb9741141833,0,Nước Ngoài,
784709f3466d8ef9,0,Hà Nội,Ba Đình
1d25672d51ebd2fc,0,Hà Nội,
ef098d9d82614b64,0,Hà Nội,Nam Từ Liêm
bbe3fa53307d6bfd,0,Hồ Chí Minh,Bình Thạnh
ee749fd215274861,0,Hồ Chí Minh,Tân Bình
ef5eb6b847249fb8,0,Hồ Chí Minh,Tân Bình
1c4cd09e04500986,0,Hà Nội,Thanh Xuân
a557856b8e8d1982,0,Hà Nội,Nam Từ Liêm
a2797439d41fbf02,0,Hồ Chí Minh,Quận 1
6240303bd130f346,0,Hà Nội,Đống Đa
9c59e622b44e2638,0,Hà Nội,Cầu Giấy
9c59e622b44e2638,1,Hà Nội,Tây Hồ
38e84a184c172c8d,0,Hà Nội,Đống Đa
58f3d748d2c21ed8,0,Hà Nội,Cầu Giấy
536a68b08a0890eb,0,Thừa Thiên Huế,TP Huế
1b0a05326a8f5ef0,0,Thừa Thiên Huế,TP Huế
d6b113ddff60505b,0,Thừa Thiên Huế,TP Huế
23fffc6cebf47370,0,Hà Nội,Hoàng Mai
2362a170dcd951a6,0,Hà Nội,Cầu Giấy
5fb3365626ab244d,0,Hà Nội,Cầu Giấy
211ccda64afcc1b7,0,Hà Nội,Đống Đa
7c733254747ba471,0,Hồ Chí Minh,Quận 4
465ea240b85fdf6e,0,Hà Nội,Đống Đa
7eec9a9af7effb5d,0,Hà Nội,Nam Từ Liêm
ae540f2b8330bfc5,0,Hà Nội,Cầu Giấy
b80f2eaa5e289010,0,Hà Nội,Hà Đông
5c35a0be8b2c9201,0,Hà Nội,Nam Từ Liêm
a032d65399a57328,0,Hà Nội,Nam Từ Liêm
1b8584171eeed619,0,Hồ Chí Minh,Quận 1
22d000e84d834bb1,0,Hà Nội,Cầu Giấy
4a33f9b4273e2b7e,0,Hà Nội,Tây Hồ
40d9b42c9cc725f1,0,Hồ Chí Minh,Quận 3
06a54e57bf20d394,0,Hà Nội,Long Biên
68f6f0a7e17a3933,0,Hà Nội,Cầu Giấy
5bb91bce21d2439e,0,Hà Nội,Hà Đông
d11ee7c9a071366c,0,Hà Nội,Hai Bà Trưng
fcccd64956fa89f3,0,Hà Nội,Hà Đông
4cae764190b8d820,0,Hà Nội,Thanh Xuân
7feb8eee70e01ec4,0,Hà Nội,Hà Đông
96680169313a4fe7,0,Hà Nội,Hai Bà Trưng
58fac93e1f899572,0,Hồ Chí Minh,
37c58c7b234832a7,0,Hà Nội,Cầu Giấy
d9e3e57047692c8f,0,Hồ Chí Minh,Quận 2
6eba67f8763576fe,0,Hải Phòng,An Dương
1817b5a392e89b52,0,Hà Nội,Ba Đình
5ab3a9c425acbad7,0,Đà Nẵng,Hải Châu
376214f9b3013e2e,0,Hà Nội,Nam Từ Liêm
0b2ba8e6c634e1d9,0,Hà Nội,Thanh Xuân
7d5863696f43f407,0,Hà Nội,Hai Bà Trưng
77b899c3edef0c80,0,Hà Nội,Hoàn Kiếm
d7a90f1996356f7f,0,Hà Nội,Cầu Giấy
d7a90f1996356f7f,1,Hà Nội,Hai Bà Trưng
7e5b8eead0ba6fc3,0,Hà Nội,Nam Từ Liêm
53330c260b3cbf0b,0,Hà Nội,Nam Từ Liêm
77ea7df345294603,0,Hà Nội,Nam Từ Liêm
6743fb049402f86c,0,Hà Nội,Nam Từ Liêm
ca1e74ae41354c5d,0,Hà Nội,Nam Từ Liêm
0ba4e3d0eac8b786,0,Hà Nội,Đông Anh
5954778a514ac582,0,Hà Nội,Cầu Giấy
3f6a0cae06937248,0,Hà Nội,Thanh Xuân
0638cff30595c8ce,0,Đà Nẵng,Hải Châu
0b2612e6386665a4,0,Đà Nẵng,Hải Châu
d01b2addaba215b4,0,Hà Nội,
34983a9ae04d6d35,0,Hà Nội,
c1626af7f18c1620,0,Hồ Chí Minh,Thủ Đức
128704094dcddd75,0,Hồ Chí Minh,Gò Vấp
128704094dcddd75,1,Hà Nội,Đống Đa
128704094dcddd75,2,Đà Nẵng,Sơn Trà
038176e5bd762a3d,0,Hà Nội,Hà Đông
6c87bed6082908b4,0,Hà Nội,Nam Từ Liêm
3e69152896f5ff7e,0,Bình Dương,Dĩ An
8e812e0b98de2659,0,Hà Nội,Nam Từ Liêm
f747d092c6132cc7,0,Hà Nội,Đống Đa
1e117d294d58202a,0,Hồ Chí Minh,Quận 2
010f7cd00cfa6e8e,0,Hà Nội,Cầu Giấy
f96bc4f4daa4070e,0,Hà Nội,Cầu Giấy
04208ad2a74f5c9c,0,Hà Nội,Cầu Giấy
0cc53d862ed96b0f,0,Hà Nội,Đống Đa
4b7108ea79919e0a,0,Hà Nội,Nam Từ Liêm
c39c11122921e37f,0,Hồ Chí Minh,Tân Bình
369c7f46e02785dc,0,Hồ Chí Minh,
4dc472f34ebfe4a3,0,Cần Thơ,Ninh Kiều
40689a79092051a8,0,Cần Thơ,Ninh Kiều
1ccf4344c449bf28,0,Hà Nội,
3d08b2891d136dc9,0,Hồ Chí Minh,Quận 7
f856234d94aa8f6a,0,Hà Nội,Ba Đình
f856234d94aa8f6a,1,Hà Nội,Hoàn Kiếm
f856234d94aa8f6a,2,Hà Nội,Hai Bà Trưng
f856234d94aa8f6a,3,Hà Nội,Đống Đa
f856234d94aa8f6a,4,Hà Nội,Tây Hồ
f856234d94aa8f6a,5,Hà Nội,Cầu Giấy
f856234d94aa8f6a,6,Hà Nội,Thanh Xuân
f856234d94aa8f6a,7,Hà Nội,Hoàng Mai
f856234d94aa8f6a,8,Hà Nội,Long Biên
f856234d94aa8f6a,9,Hà Nội,Từ Liêm
f856234d94aa8f6a,10,Hà Nội,Thanh Trì
f856234d94aa8f6a,11,Hà Nội,Gia Lâm
f856234d94aa8f6a,12,Hà Nội,Đông Anh
f856234d94aa8f6a,13,Hà Nội,Sóc Sơn
f856234d94aa8f6a,14,Hà Nội,Hà Đông
f856234d94aa8f6a,15,Hà Nội,Sơn Tây
f856234d94aa8f6a,16,Hà Nội,Ba Vì
f856234d94aa8f6a,17,Hà Nội,Phúc Thọ
f856234d94aa8f6a,18,Hà Nội,Thạch Thất
f856234d94aa8f6a,19,Hà Nội,Quốc Oai
f856234d94aa8f6a,20,Hà Nội,Chương Mỹ
f856234d94aa8f6a,21,Hà Nội,Đan Phượng
f856234d94aa8f6a,22,Hà Nội,Hoài Đức
f856234d94aa8f6a,23,Hà Nội,Thanh Oai
f856234d94aa8f6a,24,Hà Nội,Mỹ Đức
f856234d94aa8f6a,25,Hà Nội,Ứng Hoà
f856234d94aa8f6a,26,Hà Nội,Phú Xuyên
f856234d94aa8f6a,27,Hà Nội,Thường Tín
f856234d94aa8f6a,28,Hà Nội,Mê Linh
f856234d94aa8f6a,29,Hà Nội,Bắc Từ Liêm
f856234d94aa8f6a,30,Hà Nội,Nam Từ Liêm
f856234d94aa8f6a,31,Hồ Chí Minh,Quận 1
f856234d94aa8f6a,32,Hồ Chí Minh,Quận 2
f856234d94aa8f6a,33,Hồ Chí Minh,Quận 3
f856234d94aa8f6a,34,Hồ Chí Minh,Quận 4
f856234d94aa8f6a,35,Hồ Chí Minh,Quận 5
f856234d94aa8f6a,36,Hồ Chí Minh,Quận 6
f856234d94aa8f6a,37,Hồ Chí Minh,Quận 7
f856234d94aa8f6a,38,Hồ Chí Minh,Quận 8
f856234d94aa8f6a,39,Hồ Chí Minh,Quận 9
f856234d94aa8f6a,40,Hồ Chí Minh,Quận 10
f856234d94aa8f6a,41,Hồ Chí Minh,Quận 11
f856234d94aa8f6a,42,Hồ Chí Minh,Quận 12
f856234d94aa8f6a,43,Hồ Chí Minh,Thủ Đức
f856234d94aa8f6a,44,Hồ Chí Minh,Gò Vấp
f856234d94aa8f6a,45,Hồ Chí Minh,Bình Thạnh
f856234d94aa8f6a,46,Hồ Chí Minh,Tân Bình
f856234d94aa8f6a,47,Hồ Chí Minh,Tân Phú
f856234d94aa8f6a,48,Hồ Chí Minh,Phú Nhuận
f856234d94aa8f6a,49,Hồ Chí Minh,Bình Tân
f856234d94aa8f6a,50,Hồ Chí Minh,Củ Chi
f856234d94aa8f6a,51,Hồ Chí Minh,Hóc Môn
f856234d94aa8f6a,52,Hồ Chí Minh,Bình Chánh
f856234d94aa8f6a,53,Hồ Chí Minh,Nhà Bè
f856234d94aa8f6a,54,Hồ Chí Minh,Cần Giờ
f856234d94aa8f6a,55,Đà Nẵng,Hải Châu
f856234d94aa8f6a,56,Đà Nẵng,Thanh Khê
f856234d94aa8f6a,57,Đà Nẵng,Sơn Trà
f856234d94aa8f6a,58,Đà Nẵng,Ngũ Hành Sơn
f856234d94aa8f6a,59,Đà Nẵng,Liên Chiểu
f856234d94aa8f6a,60,Đà Nẵng,Hòa Vang
f856234d94aa8f6a,61,Đà Nẵng,Cẩm Lệ
f856234d94aa8f6a,62,Đà Nẵng,Hoàng Sa
f856234d94aa8f6a,63,Nước Ngoài,
9705250aee1639d3,0,Hà Nội,Cầu Giấy
d9c758aa83e3e362,0,Hà Nội,Đống Đa
e006c0739c2b7db4,0,Hồ Chí Minh,Quận 1
ae7617cef524c8fd,0,Đồng Tháp,TP Cao Lãnh
50358436811ab9e2,0,Hà Nội,Thanh Xuân
50358436811ab9e2,1,Hồ Chí Minh,Quận 1
37d46cf2efc57e1b,0,Hồ Chí Minh,Quận 7
ba58df8bee1572e2,0,Hà Nội,Nam Từ Liêm
4c549120dcc6660d,0,Hà Nội,Sóc Sơn
b86b8581495a3cab,0,Hà Nội,Cầu Giấy
010f97c7c9ddf4d3,0,Hà Nội,Cầu Giấy
18b56be02d89324c,0,Hồ Chí Minh,Tân Bình
b5d79f31a774ca80,0,Hồ Chí Minh,
64bcf31e41a51ce7,0,Hồ Chí Minh,
16d6bac2c45b9893,0,Hà Nội,Hoàng Mai
fedfd6a8d68f37eb,0,Hà Nội,Hoàng Mai
1683d85340d1a809,0,Hồ Chí Minh,Thủ Đức
24125d2808392f9a,0,Hà Nội,Hồ Chí Minh
9f39da817532d2cb,0,Hà Nội,Đống Đa
8a54ace51287aa4e,0,Hà Nội,Bắc Từ Liêm
10e4523b3a54f6c0,0,Hà Nội,Đống Đa
bb4cde5eaf11fb4b,0,Hồ Chí Minh,Quận 12
407c575405344aca,0,Hồ Chí Minh,Quận 12
a24f5cc486c6858c,0,Bình Dương,Dĩ An
e3a5e8add4e3178e,0,Bình Dương,Dĩ An
c55f4db9c60d52ce,0,Hà Nội,Thanh Xuân
4b969ecce3447e2e,0,Hà Nội,Hà Đông
dd1d09a0a3cfb2f5,0,Hồ Chí Minh,Tân Bình
492c3f8c559192d4,0,An Giang,
0f4ac78d885567e0,0,Hà Nội,Ba Đình
6d4c0a3c33d04c33,0,Hồ Chí Minh,Phú Nhuận
8862fc490ce1b5a8,0,Hà Nội,
1c39f9f399db777c,0,Hà Nội,
502c5ae5ac42812c,0,Hồ Chí Minh,Bình Thạnh
c017d7e228f6d536,0,Hồ Chí Minh,Quận 3
95864bcb356eba24,0,Hà Nội,Đống Đa
95864bcb356eba24,1,Hồ Chí Minh,
efa4d5c2399474ed,0,Hồ Chí Minh,Tân Bình
b36245cdb3d83b69,0,Hà Nội,Nam Từ Liêm
ba822f2bdb4029a6,0,Hồ Chí Minh,
00467dd8a3c58224,0,Hồ Chí Minh,Tân Bình
73fac8dc9a9e100c,0,Hà Nội,Thanh Xuân
e4b5280b4cc429e0,0,Hồ Chí Minh,Quận 7
9ae16f055a7bf9ec,0,Hà Nội,Cầu Giấy
